-8.864,-7.370,4.976,-6.718,-4.985,-2.807,5.395,-7.006,8.504,-6.877,9.624,0.375,7.209,1.903,6.019,4
-7.666,-7.564,4.272,-7.378,-5.320,-1.391,6.739,-7.738,5.092,-8.727,7.977,-0.115,10.584,2.369,3.356,4
0.232,3.807,0.911,2.093,-1.121,2.492,-1.598,7.625,10.828,-2.307,4.918,0.902,0.690,9.948,-7.785,0
-0.682,4.300,3.894,1.118,-1.167,3.030,-0.516,7.512,9.676,-2.036,4.327,0.950,-0.750,8.639,-8.003,0
-3.133,5.858,-2.883,2.133,-9.672,2.637,3.100,3.456,8.084,2.507,-3.960,-1.336,3.457,-7.880,3.982,2
-4.052,-8.091,1.720,-5.255,-6.729,-1.204,6.523,-7.755,8.172,-7.809,8.375,1.497,8.937,0.995,4.697,4
-7.810,-8.918,2.857,-8.662,-5.532,-1.055,7.046,-9.348,6.865,-7.888,7.619,-0.298,11.044,4.361,4.021,4
-5.130,5.229,-1.581,1.755,-9.110,2.454,2.754,2.784,8.563,3.523,-2.956,-0.364,3.368,-8.931,4.205,2
-6.642,-7.242,3.260,-8.220,-5.267,-2.065,5.987,-8.512,7.326,-8.473,9.969,0.452,10.083,1.917,5.520,4
1.105,2.752,1.898,-0.297,-0.648,2.870,-0.391,7.148,9.728,-1.867,5.472,0.201,0.671,9.251,-8.814,0
-7.935,-10.337,6.834,6.448,6.514,10.142,7.758,-1.266,6.098,-8.072,3.001,-7.512,8.446,-0.968,-2.037,1
-10.175,-9.438,7.017,5.418,8.121,10.599,6.294,-1.070,6.585,-5.930,3.582,-5.213,7.055,1.899,-1.497,1
-6.548,-7.955,2.664,-7.813,-5.390,-1.392,6.045,-7.863,6.516,-7.860,10.071,-0.088,10.136,2.788,5.522,4
-8.316,-8.951,6.213,5.570,8.020,9.503,5.945,-2.137,6.484,-8.115,2.002,-8.713,9.165,1.746,-0.576,1
-8.288,-7.099,2.177,-9.480,-7.461,-1.216,7.135,-7.034,6.619,-9.379,9.227,-0.731,9.154,1.240,5.385,4
-7.028,-7.468,3.620,-7.517,-6.687,-0.851,6.741,-6.793,5.768,-8.827,8.715,0.109,11.272,1.483,4.858,4
-5.901,-7.933,2.570,-7.707,-6.098,-1.913,6.746,-7.699,6.806,-6.881,7.247,-1.136,8.583,1.390,5.820,4
-7.522,-7.613,4.564,-10.318,-5.790,-2.083,6.540,-9.381,6.416,-8.010,10.050,-2.904,8.884,2.401,3.685,4
-3.091,5.453,-1.333,0.448,-9.596,3.160,3.364,1.858,6.284,4.568,-2.867,-1.843,2.928,-8.866,4.392,2
3.905,-3.971,-5.387,-3.793,-1.008,2.181,-0.440,9.525,-9.012,-6.039,-7.539,2.316,-4.351,-1.076,-5.186,3
-3.486,4.878,-0.829,1.540,-10.879,2.768,5.104,2.762,9.212,4.422,-1.408,-0.685,3.633,-9.848,3.720,2
-4.220,6.536,-0.482,2.403,-10.109,1.724,0.449,2.551,9.008,3.891,-0.874,-1.897,3.227,-8.162,3.945,2
0.275,3.615,2.217,0.632,-0.416,2.563,-0.284,8.641,8.970,-3.173,5.875,0.156,2.061,8.050,-10.881,0
3.492,-5.757,-5.138,-5.691,-0.735,2.095,-1.052,10.268,-6.157,-6.121,-6.630,3.705,-5.484,-0.505,-6.293,3
3.833,-6.632,-8.650,-2.852,-2.798,0.925,-2.504,7.489,-7.282,-5.449,-6.741,4.016,-6.009,0.708,-5.389,3
2.966,-4.860,-8.265,-3.572,-3.221,1.807,-1.309,9.655,-9.019,-5.394,-8.433,2.865,-6.012,0.098,-2.354,3
-6.953,-6.773,3.612,-8.697,-6.580,-1.744,6.382,-8.276,6.585,-8.551,9.874,0.694,9.519,0.726,3.647,4
2.347,-6.473,-6.915,-4.914,-2.801,1.895,-1.206,12.150,-7.880,-6.152,-6.434,3.402,-5.086,0.321,-3.870,3
-8.898,-9.562,6.459,3.380,8.429,10.208,6.713,-2.206,3.846,-8.401,1.850,-6.500,9.208,0.767,-1.906,1
-7.876,-8.890,6.373,6.318,7.560,9.879,4.298,-0.311,4.629,-8.982,2.918,-6.347,8.398,1.113,-0.667,1
-5.627,-7.256,2.850,-8.152,-5.057,-2.831,6.212,-8.811,5.954,-7.286,8.077,-0.592,10.504,1.805,3.625,4
1.130,5.584,2.204,-0.023,-1.546,3.555,-3.693,7.193,9.683,-0.523,5.282,-0.123,1.585,8.140,-8.714,0
0.991,4.428,2.574,2.143,-1.753,2.778,-2.065,8.916,7.937,-2.162,6.815,-0.042,3.377,8.709,-7.922,0
-7.714,-10.421,4.919,6.097,7.424,9.834,6.419,0.114,5.412,-8.362,2.568,-9.132,8.074,-0.282,-1.231,1
0.933,4.974,2.291,0.635,-1.766,3.544,-0.718,5.892,9.152,-0.839,6.592,0.137,1.566,8.911,-7.143,0
3.046,4.296,2.348,2.267,-3.947,2.201,-2.425,7.957,9.746,-1.872,5.442,0.977,2.307,8.319,-9.277,0
2.464,4.961,1.501,1.734,-1.357,3.795,-0.401,8.449,9.095,-1.965,6.673,0.353,1.015,9.658,-6.785,0
-4.390,6.247,-0.916,2.641,-9.710,3.593,0.407,2.588,9.268,2.023,-4.000,-0.494,3.794,-9.237,3.414,2
-6.034,-7.365,2.019,-6.481,-4.984,-2.237,5.713,-6.460,6.077,-6.902,9.549,-1.030,10.657,3.308,6.521,4
-9.022,-9.021,4.991,6.775,4.411,6.682,7.351,-1.445,4.446,-8.014,2.777,-8.265,9.386,0.854,-1.574,1
-5.897,-7.452,4.040,-5.636,-4.730,-3.386,6.722,-9.307,8.115,-7.808,10.434,-0.440,8.285,1.678,4.007,4
-6.852,-6.081,1.693,-7.723,-6.415,-3.268,7.679,-7.082,5.999,-9.212,9.246,-0.312,8.721,2.934,5.000,4
3.263,-6.278,-6.883,-4.048,-2.718,1.848,-0.797,9.283,-8.472,-4.868,-6.350,2.461,-3.888,-0.190,-4.906,3
4.170,-6.128,-7.952,-4.365,-1.991,1.593,-1.476,8.675,-8.525,-5.673,-5.099,3.713,-3.897,0.752,-7.004,3
-6.803,-7.475,3.947,-7.732,-6.561,-2.043,7.041,-8.584,6.702,-7.642,9.215,0.039,10.404,2.914,5.067,4
-0.008,4.392,2.241,0.254,-2.231,2.117,-1.291,7.633,10.149,-3.011,3.750,0.908,-0.279,7.934,-8.665,0
4.268,-4.533,-7.580,-3.258,-3.497,0.215,-1.191,11.610,-7.548,-7.061,-7.661,3.940,-4.653,0.700,-4.605,3
0.834,5.590,4.283,1.032,-1.868,3.587,1.504,8.566,9.961,-2.936,5.291,-0.694,2.562,7.921,-8.638,0
-7.075,-5.390,1.254,-9.295,-3.906,-2.939,7.483,-8.253,5.360,-8.096,8.935,-0.454,9.318,1.029,3.916,4
-9.368,-8.651,6.541,4.970,7.424,8.290,6.555,-1.500,6.127,-8.825,3.840,-6.214,9.112,0.582,-0.410,1
-3.780,6.784,1.230,0.091,-9.037,2.659,1.382,3.246,10.961,2.324,-2.308,-2.947,4.037,-8.436,4.122,2
0.806,2.973,3.558,1.534,-0.381,2.890,-1.156,9.779,8.651,-3.825,5.388,0.834,2.402,9.412,-8.549,0
0.580,3.620,2.121,-1.024,-0.920,2.397,-0.135,8.703,11.994,-2.200,6.458,-0.342,3.236,8.421,-9.695,0
2.336,-7.102,-7.171,-3.810,-1.490,1.056,-2.009,9.884,-8.183,-5.454,-6.465,2.101,-5.418,2.135,-6.408,3
4.473,-4.622,-6.812,-3.614,-3.880,0.034,-0.653,11.372,-7.048,-5.003,-5.592,2.449,-5.747,-1.622,-6.892,3
-7.130,-7.375,2.246,-7.089,-6.108,-4.149,5.419,-9.027,6.298,-8.412,8.763,-0.732,10.770,4.178,4.415,4
-6.531,-7.727,7.059,7.301,6.842,9.662,3.635,-1.301,6.098,-8.402,1.350,-5.508,10.211,-0.336,-2.815,1
-5.198,-8.016,3.556,-6.711,-7.913,-4.812,7.795,-7.201,5.611,-8.880,10.552,-0.524,9.283,2.956,6.248,4
-6.321,6.256,-0.895,1.589,-7.683,2.533,-0.535,2.564,7.042,3.763,-2.214,-0.662,5.431,-8.004,4.054,2
1.670,3.515,2.080,1.087,-0.929,3.116,-0.959,6.527,9.913,-4.578,8.635,1.410,1.928,6.498,-9.608,0
-4.536,6.633,-0.166,2.110,-9.374,1.176,2.051,4.492,7.657,4.575,-2.731,-1.118,5.470,-9.757,3.092,2
-9.528,-9.306,5.732,6.576,8.474,8.600,6.762,-2.272,4.607,-8.471,3.671,-6.194,10.189,0.935,-0.798,1
-8.906,-11.428,5.475,6.412,6.982,9.010,6.295,-0.750,4.641,-8.270,2.938,-7.370,9.095,1.515,-0.566,1
-0.211,5.943,2.612,1.520,-1.967,2.463,-2.924,8.837,9.211,-0.739,6.974,2.362,3.250,8.800,-7.777,0
3.882,-5.731,-6.468,-5.169,-4.118,0.775,-0.522,9.159,-8.073,-4.558,-9.433,2.416,-5.604,-1.167,-4.576,3
-3.336,4.335,0.547,2.452,-10.143,3.340,1.524,2.902,6.571,2.769,-4.340,-0.120,2.884,-10.427,4.390,2
1.202,4.928,2.732,1.713,-1.082,2.589,-0.954,7.947,7.265,-3.253,5.034,1.150,1.952,8.649,-7.679,0
-6.695,-9.625,7.088,3.588,6.273,9.338,3.738,-1.641,5.416,-7.237,4.337,-6.949,9.209,0.835,-1.764,1
-8.856,-10.996,6.416,6.205,8.035,8.490,6.196,-0.067,4.427,-6.426,2.543,-8.162,10.381,-0.446,0.290,1
-8.863,-8.633,5.832,4.091,7.877,8.187,6.351,-0.184,6.243,-6.473,2.947,-7.198,10.370,0.350,-2.015,1
1.376,-4.980,-8.802,-3.520,-2.296,3.404,-0.686,9.761,-6.694,-6.794,-7.330,3.048,-4.441,-0.201,-5.458,3
-8.689,-9.813,7.091,5.405,6.988,8.920,6.533,-1.911,6.870,-6.069,0.801,-8.130,9.359,-0.141,-1.705,1
-8.788,-10.026,7.610,6.272,8.317,9.461,5.244,-1.721,7.121,-8.142,3.313,-8.356,9.673,-0.108,-1.647,1
4.388,-5.998,-6.375,-3.971,-1.832,0.876,-1.969,10.204,-8.162,-5.981,-5.894,5.712,-4.590,1.133,-5.425,3
-7.497,-7.164,3.336,-8.380,-7.166,-4.007,7.637,-8.253,7.312,-8.364,10.177,-0.994,8.149,1.888,4.255,4
-7.096,-7.012,3.998,-5.925,-6.475,-3.142,6.434,-8.104,8.365,-10.080,9.647,-0.140,10.840,1.717,3.478,4
-5.966,5.056,-0.513,2.296,-11.393,4.226,1.984,3.558,9.199,2.629,-1.899,-0.725,3.329,-9.777,3.092,2
-4.853,6.587,-1.852,1.483,-9.866,4.094,1.531,2.200,9.048,3.574,-3.457,-2.348,4.119,-9.285,4.808,2
1.858,4.597,2.223,2.250,-1.999,4.059,-2.819,8.610,11.294,-1.061,5.726,0.973,0.427,10.538,-8.013,0
-7.267,-10.863,5.903,4.227,7.415,9.989,6.217,0.052,6.361,-6.856,1.342,-6.076,9.502,0.616,-1.257,1
-4.039,-6.011,2.104,-6.776,-6.808,-1.966,6.309,-7.012,8.121,-6.011,8.921,-1.111,8.316,4.137,4.360,4
-3.789,4.789,-0.415,2.534,-9.656,1.392,2.371,3.408,9.846,2.994,-4.360,-2.352,3.985,-8.171,1.687,2
-6.553,4.835,-1.029,3.953,-9.746,3.400,2.276,2.769,10.585,5.350,-1.906,-1.451,3.510,-9.144,2.372,2
-5.438,-8.399,3.141,-7.522,-5.485,-3.749,6.823,-7.884,5.269,-6.335,9.832,-2.756,8.301,3.680,4.103,4
3.597,-5.253,-6.295,-3.501,-2.057,1.538,0.343,11.392,-9.155,-5.019,-5.866,2.931,-5.323,0.124,-2.944,3
-5.438,3.920,-0.143,1.959,-9.573,2.932,3.729,1.581,8.471,2.859,-3.085,-1.421,3.551,-6.735,4.379,2
-5.610,6.725,-0.221,0.851,-8.221,2.752,1.882,2.749,8.916,4.371,-3.124,0.256,3.016,-7.886,2.849,2
-6.176,4.093,-0.329,1.678,-10.718,2.048,1.141,2.972,9.368,4.348,-3.563,2.075,2.539,-9.529,5.096,2
0.232,5.955,0.777,1.319,-1.767,3.121,-2.255,8.604,10.782,-2.904,7.636,1.174,1.187,8.224,-8.685,0
2.870,5.534,3.702,1.958,-1.502,2.373,-1.493,8.136,9.133,-3.162,3.537,1.607,0.278,8.162,-9.023,0
-7.551,-7.018,1.546,-8.080,-6.583,0.003,6.289,-7.602,5.006,-7.917,10.236,-0.632,9.294,2.983,5.263,4
4.976,-5.841,-8.710,-5.133,-2.376,0.609,-2.360,9.762,-9.372,-4.182,-6.030,2.645,-5.225,0.151,-6.122,3
-7.305,-8.721,2.410,-7.829,-6.239,-2.934,6.965,-7.741,8.168,-7.219,9.164,-1.651,10.988,5.111,3.404,4
1.851,3.686,2.302,1.128,-0.346,5.237,-1.690,5.541,11.428,-3.010,6.382,0.322,0.125,7.994,-8.797,0
-4.398,6.069,-1.303,0.832,-9.391,2.004,2.418,3.221,8.843,4.897,-1.403,-0.450,6.434,-8.203,4.781,2
-4.708,4.899,-1.281,1.667,-8.129,1.114,2.595,3.513,9.422,3.627,-2.123,-1.027,3.748,-8.333,2.822,2
-8.058,-8.414,3.064,-7.213,-5.011,-3.135,6.618,-7.925,8.392,-9.094,9.648,0.574,9.887,1.474,4.937,4
4.012,-5.721,-9.178,-3.224,-0.940,1.866,-1.359,8.292,-7.768,-6.284,-5.607,3.645,-6.168,-0.412,-4.160,3
-0.210,5.108,2.917,0.625,-3.160,1.799,-2.182,8.312,9.636,-0.985,6.284,1.196,3.765,8.071,-7.958,0
-7.272,-9.113,7.289,7.030,6.486,9.840,6.901,-0.691,5.978,-7.507,3.588,-4.540,7.664,0.040,-1.950,1
-7.134,-7.280,4.802,-6.338,-7.612,-2.823,6.671,-7.784,7.198,-9.191,10.648,-0.565,8.471,1.635,3.211,4
3.003,-4.872,-6.962,-2.786,-4.332,2.517,-3.147,10.204,-10.040,-4.352,-6.031,1.457,-3.627,-0.146,-4.146,3
-5.703,-8.104,3.036,-9.438,-4.452,-2.078,5.992,-6.967,8.040,-7.950,10.244,-3.008,10.449,1.581,5.663,4
0.224,3.242,2.730,1.812,0.251,3.421,-1.241,7.534,9.176,-2.138,6.411,-0.368,1.050,7.995,-8.524,0
2.596,-6.299,-8.623,-3.244,-3.184,0.979,-0.796,9.237,-6.955,-4.181,-6.348,2.166,-5.466,0.195,-2.325,3
3.673,-4.421,-8.027,-5.398,-1.892,1.870,-1.496,10.152,-5.893,-6.519,-7.271,1.308,-3.747,-0.510,-4.281,3
-6.377,-9.160,1.152,-5.408,-4.900,-2.709,6.956,-8.527,6.832,-8.590,9.028,0.666,9.386,1.996,5.943,4
-6.429,-8.466,3.380,-6.865,-5.643,-2.303,7.660,-8.960,5.975,-8.062,9.070,-1.186,10.357,4.460,4.225,4
-9.662,-9.919,5.961,5.999,9.826,8.350,8.035,0.774,8.160,-7.586,3.172,-8.007,8.793,0.865,-1.709,1
-5.761,-7.832,3.195,-6.935,-5.514,-2.398,5.182,-6.479,7.437,-7.108,9.938,0.781,7.338,0.356,4.097,4
-5.974,-7.632,3.441,-7.248,-6.113,-5.125,6.796,-8.310,6.827,-9.356,9.173,0.313,9.143,2.271,6.145,4
-7.687,-8.651,4.899,-5.484,-6.411,-3.391,7.298,-6.827,8.684,-7.634,10.199,-0.273,8.444,0.726,5.322,4
-8.169,-8.064,7.842,3.740,8.272,10.538,6.413,-0.186,5.864,-7.620,2.212,-6.074,10.580,-0.817,-1.440,1
-8.675,-9.915,7.011,6.561,8.842,9.769,7.533,-0.070,6.638,-8.964,3.328,-10.016,8.861,-0.219,-1.733,1
-0.717,4.623,3.589,1.456,-2.228,2.077,-2.191,8.966,10.608,-2.127,6.076,0.996,2.718,8.831,-9.248,0
-3.802,5.060,-0.249,0.524,-9.035,2.829,1.250,2.340,8.689,3.568,-1.273,-1.889,3.443,-7.950,3.257,2
-5.215,-8.918,1.673,-7.713,-5.008,-4.147,6.072,-8.989,6.773,-7.570,10.113,0.462,9.538,2.548,3.965,4
-6.892,-7.647,7.684,3.938,6.130,11.298,5.215,-1.570,6.757,-7.406,1.722,-7.543,7.570,1.871,-1.590,1
4.692,-7.206,-6.571,-4.032,-0.802,0.713,-0.563,9.816,-9.683,-6.003,-7.618,3.125,-3.161,0.804,-5.970,3
-6.645,-9.500,3.118,-7.392,-5.890,-3.255,7.564,-6.174,4.158,-10.099,10.295,-2.693,8.881,1.073,4.495,4
0.860,4.649,1.582,0.664,-1.228,3.025,-1.294,6.711,10.122,-1.951,6.655,0.223,1.052,8.061,-8.559,0
2.706,-7.355,-8.017,-2.963,-3.573,2.234,0.708,9.370,-7.146,-5.355,-7.033,6.267,-3.250,0.232,-3.871,3
0.693,3.648,3.297,-0.571,-0.682,2.334,-1.778,9.323,8.685,-3.731,8.892,0.903,1.746,8.856,-9.689,0
1.220,6.484,2.765,1.822,-2.051,3.296,0.169,8.279,8.476,-2.607,6.271,1.465,-0.155,7.892,-8.877,0
-8.819,-10.271,7.519,4.920,5.462,10.796,6.362,-1.029,6.772,-7.067,2.015,-6.473,7.527,0.539,-3.068,1
-7.515,-8.432,3.027,-7.183,-5.591,-1.090,6.152,-7.694,6.674,-8.314,11.498,-0.467,9.865,1.828,3.956,4
3.495,-4.150,-7.501,-3.432,-2.205,3.256,-1.714,10.044,-8.718,-5.369,-7.397,0.753,-1.426,-2.118,-3.806,3
1.190,4.830,2.812,1.558,-2.008,5.168,-0.466,7.878,9.950,-4.417,7.120,2.445,2.339,10.873,-8.562,0
0.135,3.814,2.357,1.696,-2.869,4.260,-1.853,8.982,9.389,-2.010,5.301,2.104,-1.422,7.523,-9.504,0
3.224,-5.638,-8.142,-3.389,-2.065,1.481,-1.548,9.003,-5.753,-5.291,-6.998,3.955,-6.174,0.328,-4.397,3
-9.255,-9.912,5.021,6.133,7.653,10.102,5.385,-0.716,5.822,-4.946,2.573,-7.629,8.440,0.925,-1.097,1
0.173,3.871,2.163,2.883,-1.985,4.020,-2.136,7.715,9.502,-2.550,5.874,0.771,3.651,9.306,-8.814,0
-7.133,-9.594,2.238,-6.212,-5.778,-3.956,5.299,-6.382,8.314,-8.164,9.910,-4.180,9.543,3.251,6.253,4
3.363,-6.254,-8.434,-3.578,-2.233,0.515,-1.541,9.569,-8.211,-5.640,-6.557,3.671,-5.227,-0.099,-4.885,3
-6.804,-7.111,2.553,-7.983,-5.886,-2.978,7.143,-8.306,6.856,-8.773,8.813,-0.963,10.361,2.011,3.097,4
3.223,-5.931,-8.225,-5.412,-1.077,0.415,-2.185,8.738,-6.959,-5.166,-5.701,2.472,-5.207,-0.187,-4.236,3
3.988,-4.733,-7.790,-5.201,-1.661,0.208,-2.686,9.096,-6.655,-4.898,-5.146,2.803,-3.372,0.585,-5.419,3
3.264,-5.121,-7.234,-4.243,-3.376,1.956,-0.700,10.014,-8.380,-6.338,-8.082,3.755,-5.172,0.044,-5.258,3
-6.478,-9.076,6.279,5.069,5.819,10.086,5.386,-1.393,4.222,-7.610,2.320,-6.328,9.691,-0.368,-1.304,1
-3.631,4.542,-2.131,3.242,-8.849,3.089,3.735,0.582,8.747,3.043,-3.628,-0.724,4.382,-7.503,3.951,2
-4.555,3.995,-1.170,1.289,-10.123,2.799,1.859,0.958,9.605,3.218,-5.696,-3.166,4.343,-7.875,3.622,2
-8.926,-9.619,7.783,5.456,5.566,9.224,6.098,-1.751,4.591,-9.007,2.448,-8.119,9.267,-0.529,-2.453,1
4.701,-3.967,-6.652,-4.152,-1.433,1.830,-0.663,9.884,-8.812,-7.070,-6.185,5.488,-6.742,-1.230,-4.137,3
3.722,-5.596,-6.684,-3.277,-1.399,1.783,-1.567,8.957,-7.938,-5.658,-5.524,2.609,-2.584,-0.855,-3.337,3
-7.152,-9.182,6.829,6.878,6.523,10.972,5.562,-2.171,6.084,-7.459,3.032,-6.181,7.894,0.660,-1.818,1
-10.434,-9.905,6.914,5.360,4.280,9.342,5.908,-0.573,5.619,-8.749,2.603,-8.708,10.666,0.958,-2.952,1
4.057,-4.188,-9.294,-4.180,-2.681,2.225,-1.403,8.900,-6.927,-6.661,-7.645,3.520,-4.688,2.482,-5.341,3
-5.579,-6.846,3.960,-7.700,-5.750,-2.106,7.051,-7.459,7.472,-7.067,8.889,-1.717,10.189,0.668,5.202,4
-6.208,-9.911,2.638,-7.698,-5.315,-4.163,6.866,-8.662,6.176,-9.426,10.373,0.540,11.326,2.598,5.898,4
-5.767,-7.707,3.884,-5.725,-7.295,-1.657,5.408,-8.170,7.066,-7.759,9.061,-0.049,10.216,1.272,4.955,4
1.696,4.786,1.994,1.737,-0.564,1.327,-1.449,9.073,9.081,-2.017,5.645,0.827,3.887,8.217,-8.468,0
1.725,4.207,1.679,-0.318,-0.977,3.060,-1.287,6.998,7.833,-2.556,5.219,-1.471,2.454,8.568,-10.197,0
4.577,-6.796,-7.859,-1.860,-3.474,2.402,-1.995,10.309,-7.731,-5.262,-7.758,-0.429,-5.228,-0.568,-4.756,3
-7.366,-7.350,3.226,-9.613,-6.161,-2.710,6.675,-8.075,4.431,-7.713,9.168,0.598,11.384,3.035,5.852,4
2.320,-4.436,-8.614,-3.029,-2.064,1.768,-0.451,8.434,-7.214,-4.540,-6.822,4.574,-7.051,-0.712,-6.425,3
1.252,4.760,2.117,-1.194,-3.073,1.225,-2.163,8.778,9.110,-3.443,5.266,-0.264,2.870,8.639,-9.492,0
-7.121,-8.043,2.029,-8.864,-5.354,-2.491,5.675,-7.884,5.696,-9.158,9.759,0.263,9.045,2.593,6.174,4
-5.740,-8.229,0.711,-6.624,-5.130,-3.241,6.960,-8.861,6.869,-8.632,8.088,-1.839,8.983,1.964,4.757,4
-5.882,-7.148,1.795,-7.393,-5.335,-2.979,6.231,-6.769,6.552,-7.928,7.435,-0.273,7.945,0.975,3.685,4
-7.512,-9.500,2.592,-7.206,-5.396,-1.401,5.278,-5.417,6.180,-6.750,9.685,-2.269,8.014,3.943,5.289,4
2.716,-5.750,-6.466,-2.237,-4.845,0.732,0.361,7.943,-9.958,-5.322,-5.014,2.767,-6.189,0.746,-5.150,3
-9.842,-10.933,6.741,3.592,7.027,9.940,6.121,-1.867,4.793,-6.399,3.238,-8.146,9.503,1.792,-1.783,1
0.672,3.670,3.395,1.169,-1.777,2.176,-1.545,7.256,9.283,-4.398,5.822,0.025,1.678,7.416,-9.638,0
1.179,4.771,2.437,0.225,-1.540,2.633,0.084,8.062,9.129,-2.347,6.540,-0.117,1.495,5.987,-7.066,0
-6.312,-8.622,3.251,-8.431,-6.682,0.037,4.974,-6.246,6.194,-9.634,10.575,-0.221,11.665,0.894,4.711,4
-7.439,-6.874,2.643,-7.137,-6.716,-4.749,6.647,-7.961,6.840,-8.644,8.453,-0.684,7.557,3.994,5.105,4
-6.434,-10.237,6.419,4.851,6.446,9.944,6.792,-1.527,5.408,-5.708,2.471,-6.029,10.109,-0.456,-2.042,1
-7.211,-10.008,3.756,-8.889,-5.036,-1.601,4.005,-7.433,5.985,-7.012,9.027,-1.474,8.373,1.498,5.628,4
-0.828,4.365,1.741,0.125,-1.275,2.989,-1.313,7.745,10.199,-3.107,6.550,-0.344,1.764,8.779,-7.907,0
-7.693,-7.693,2.356,-6.658,-6.862,-0.404,7.250,-6.710,7.008,-6.699,9.404,-0.131,9.972,-0.305,4.026,4
-4.910,6.221,-0.074,2.716,-9.902,3.330,2.213,0.651,9.301,3.185,-3.473,-1.776,2.549,-8.459,2.382,2
-3.824,6.537,-1.862,2.581,-9.775,2.512,2.126,3.008,7.936,3.428,-2.040,0.836,5.484,-8.844,4.495,2
-6.222,4.338,-1.518,0.550,-9.397,3.166,3.530,1.165,9.303,5.487,-1.656,-1.575,4.781,-9.158,5.962,2
-7.470,-8.427,3.528,-6.782,-5.015,-2.922,4.525,-9.200,8.242,-9.603,9.362,0.096,9.781,1.419,4.848,4
-3.972,5.063,-0.405,2.547,-11.593,2.856,0.443,2.731,9.110,2.936,-3.748,0.034,4.772,-8.592,3.328,2
-3.478,6.877,-1.354,-0.056,-8.742,2.898,4.223,1.122,8.643,2.982,-2.730,-1.946,4.028,-9.036,2.583,2
-5.871,-8.296,2.987,-7.306,-5.153,-2.218,8.304,-6.697,7.077,-8.285,8.711,-0.929,8.924,3.276,5.915,4
2.604,-4.853,-8.470,-4.247,-2.518,0.918,-1.930,8.389,-7.519,-5.541,-5.788,1.923,-5.572,-1.515,-4.627,3
-7.696,-7.860,2.283,-8.252,-6.703,-1.669,7.403,-8.539,6.795,-7.939,9.350,-0.931,7.090,1.921,5.382,4
4.318,-5.595,-7.051,-3.873,-2.192,2.152,-1.361,9.169,-8.492,-3.796,-5.894,3.041,-6.458,0.518,-3.838,3
-5.553,5.734,1.066,0.338,-8.508,3.905,3.001,1.759,9.332,1.554,-2.297,-0.714,2.894,-9.854,3.276,2
1.092,4.572,1.483,1.383,-2.758,1.120,-2.385,8.874,8.272,-3.698,6.159,1.875,2.665,7.882,-7.454,0
-6.485,6.120,-2.311,1.827,-9.750,2.404,1.606,2.482,7.477,3.341,-2.496,-2.808,4.002,-6.329,2.219,2
-7.781,-7.376,6.855,4.429,6.076,8.233,4.328,-1.455,6.444,-9.154,3.126,-5.636,8.248,-0.330,-0.566,1
-5.499,5.498,-1.659,-0.133,-10.471,0.866,3.122,1.278,7.148,3.605,-2.053,-1.327,3.103,-10.607,2.906,2
-5.999,5.281,-0.273,1.536,-9.579,4.169,3.661,2.047,9.688,3.547,-2.650,-1.524,3.440,-8.385,1.549,2
